fid,village_id,farmer_id,srtm_eleva,soilclay,soilsand,soilcarbon,soilwater
"2,998",333,3029,27,28,42,4,34
"2,999",333,3030,27,28,42,4,34
"3,000",334,3031,31,25,45,3,34
"3,001",334,3032,30,28,43,3,28
"3,002",334,3033,30,28,43,3,28
"3,003",334,3034,30,28,43,3,28
"3,004",334,3035,30,28,43,3,28
"3,005",334,3036,29,25,45,3,34
"3,006",334,3037,29,25,45,3,34
"3,007",334,3038,30,28,43,3,28
"3,008",334,3039,31,25,45,3,34
"3,009",334,3040,30,28,43,3,28
"3,010",335,3041,28,28,44,5,29
"3,011",335,3042,28,28,44,5,29
"3,012",335,3043,28,28,44,5,29
"3,013",335,3044,30,28,44,5,29
"3,014",335,3045,30,28,44,5,29
"3,015",335,3046,30,28,44,5,29
"3,016",335,3047,30,28,44,5,29
"3,017",335,3048,30,28,44,5,29
"3,018",335,3049,30,28,44,5,29
"3,019",335,3050,30,28,44,5,29
"3,020",336,3051,26,25,44,4,34
"3,021",336,3052,26,25,44,4,34
"3,022",336,3053,28,29,41,3,29
"3,023",336,3054,28,29,41,3,29
"3,024",336,3055,28,27,42,4,29
"3,025",336,3056,27,27,42,4,29
"3,026",336,3057,29,27,42,4,29
"3,027",336,3058,28,27,42,4,29
"3,028",336,3059,27,28,44,4,30
"3,029",336,3060,27,28,44,4,30
"3,030",337,3061,31,26,49,3,30
"3,031",337,3062,31,26,49,3,30
"3,032",337,3063,31,26,49,3,30
"3,033",337,3064,31,26,49,3,30
"3,034",337,3065,31,26,49,3,30
"3,035",337,3066,31,26,49,3,30
"3,036",337,3067,31,26,49,3,30
"3,037",337,3068,32,26,49,3,30
"3,038",337,3069,32,26,49,3,30
"3,039",337,3070,31,26,49,3,30
"3,040",338,3071,29,28,42,3,33
"3,041",338,3072,34,27,46,3,29
"3,042",338,3073,33,27,46,3,29
"3,043",338,3074,29,28,42,3,33
"3,044",338,3075,34,28,42,3,33
"3,045",338,3076,34,28,42,3,33
"3,046",338,3077,32,28,40,3,33
"3,047",338,3078,33,27,46,3,29
"3,048",338,3079,32,28,40,3,33
"3,049",338,3080,30,25,43,5,33
"3,050",339,3081,34,26,43,4,30
"3,051",339,3082,34,27,41,6,30
"3,052",339,3083,32,26,43,4,30
"3,053",339,3084,35,27,41,6,30
"3,054",339,3085,32,26,43,4,30
"3,055",339,3086,33,27,43,5,29
"3,056",339,3087,34,25,44,6,29
"3,057",339,3088,35,25,44,6,29
"3,058",339,3089,32,26,43,4,30
"3,059",339,3090,33,25,44,6,29
"3,060",340,3091,28,25,44,4,34
"3,061",340,3092,29,25,44,4,34
"3,062",340,3093,29,25,44,4,34
"3,063",340,3094,29,25,44,4,34
"3,064",340,3095,30,25,44,4,34
"3,065",340,3096,30,25,44,4,34
"3,066",340,3097,30,25,44,4,34
"3,067",340,3098,30,25,44,4,34
"3,068",340,3099,30,25,44,4,34
"3,069",340,3100,30,25,44,4,34
"3,070",342,3101,28,26,42,3,28
"3,071",342,3102,29,29,42,4,29
"3,072",342,3103,29,29,42,4,29
"3,073",342,3104,30,28,45,4,30
"3,074",342,3105,28,26,42,3,28
"3,075",342,3106,30,28,45,4,30
"3,076",342,3107,26,26,42,3,28
"3,077",342,3108,26,26,42,3,28
"3,078",342,3109,29,26,44,2,30
"3,079",342,3110,29,26,44,2,30
"3,080",343,3111,25,29,41,4,35
"3,081",343,3112,25,29,41,4,35
"3,082",343,3113,25,28,44,4,33
"3,083",343,3114,25,26,45,3,34
"3,084",343,3115,25,26,45,3,34
"3,085",343,3116,25,28,44,4,33
"3,086",343,3117,25,28,44,4,33
"3,087",343,3118,25,28,44,4,33
"3,088",343,3119,25,28,44,4,33
"3,089",343,3120,25,26,45,3,34
"3,090",344,3121,25,26,43,2,36
"3,091",344,3122,25,26,43,2,36
"3,092",344,3123,25,26,43,2,36
"3,093",344,3124,25,26,43,2,36
"3,094",344,3125,25,26,43,2,36
"3,095",344,3126,25,26,43,2,36
"3,096",344,3127,25,26,43,2,36
"3,097",344,3128,25,26,43,2,36
"3,098",344,3129,25,26,43,2,36
"3,099",344,3130,26,26,43,2,36
"3,100",345,3131,30,27,43,4,32
"3,101",345,3132,30,27,43,4,32
"3,102",345,3133,31,27,43,4,32
"3,103",345,3134,31,27,43,4,32
"3,104",345,3135,31,27,43,4,32
"3,105",345,3136,30,27,43,4,32
"3,106",345,3137,30,27,43,4,32
"3,107",345,3138,30,27,43,4,32
"3,108",345,3139,31,27,43,4,32
"3,109",345,3140,31,27,43,4,32
"3,110",346,3141,31,29,44,3,29
"3,111",346,3142,31,29,44,3,29
"3,112",346,3143,31,29,44,3,29
"3,113",346,3144,30,29,44,3,29
"3,114",346,3145,31,29,44,3,29
"3,115",346,3146,31,29,44,3,29
"3,116",346,3147,30,29,44,3,29
"3,117",346,3148,31,29,44,3,29
"3,118",346,3149,30,29,44,3,29
"3,119",346,3150,30,29,44,3,29
"3,120",347,3151,29,26,42,2,32
"3,121",347,3152,26,26,42,2,32
"3,122",347,3153,26,26,42,2,32
"3,123",347,3154,26,26,42,2,32
"3,124",347,3155,29,26,42,2,32
"3,125",347,3156,29,26,42,2,32
"3,126",347,3157,29,27,43,5,34
"3,127",347,3158,29,27,43,5,34
"3,128",347,3159,29,27,43,5,34
"3,129",347,3160,29,26,42,2,32
"3,130",348,3161,27,28,40,4,35
"3,131",348,3162,27,28,40,4,35
"3,132",348,3163,27,28,40,4,35
"3,133",348,3164,27,28,40,4,35
"3,134",348,3165,28,28,41,5,34
"3,135",348,3166,27,28,40,4,35
"3,136",348,3167,27,28,41,5,34
"3,137",348,3168,27,28,41,5,34
"3,138",348,3169,28,28,41,5,34
"3,139",348,3170,27,28,41,5,34
"3,140",349,3171,29,28,42,3,31
"3,141",349,3172,28,28,42,3,31
"3,142",349,3173,32,29,40,5,30
"3,143",349,3174,28,28,42,3,31
"3,144",349,3175,31,28,40,3,29
"3,145",349,3176,30,27,43,3,31
"3,146",349,3177,29,27,43,3,31
"3,147",349,3178,29,28,42,3,31
"3,148",349,3179,32,27,42,4,33
"3,149",349,3180,32,27,42,4,33
"3,150",350,3181,27,28,42,5,35
"3,151",350,3182,27,28,42,5,35
"3,152",350,3183,27,28,42,5,35
"3,153",350,3184,27,28,42,5,35
"3,154",350,3185,27,28,42,5,35
"3,155",350,3186,27,28,42,5,35
"3,156",350,3187,27,28,42,5,35
"3,157",350,3188,27,28,42,5,35
"3,158",350,3189,27,28,42,5,35
"3,159",350,3190,27,28,42,5,35
"3,160",351,3191,32,29,45,3,27
"3,161",351,3192,32,29,45,3,27
"3,162",351,3193,28,29,45,3,27
"3,163",351,3194,29,29,45,3,27
"3,164",351,3195,29,26,46,3,27
"3,165",351,3196,29,26,46,3,27
"3,166",351,3197,29,26,46,3,27
"3,167",351,3198,29,26,46,3,27
"3,168",351,3199,31,26,46,3,27
"3,169",351,3200,31,26,46,3,27
"3,170",352,3201,29,27,44,2,31
"3,171",352,3202,29,24,45,3,33
"3,172",352,3203,29,24,45,3,33
"3,173",352,3204,29,24,45,2,33
"3,174",352,3205,27,24,45,3,33
"3,175",352,3206,27,24,45,2,33
"3,176",352,3207,28,24,45,2,33
"3,177",352,3208,27,24,45,2,33
"3,178",352,3209,26,26,43,6,34
"3,179",352,3210,29,24,45,3,33
"3,180",353,3211,26,27,42,4,34
"3,181",353,3212,27,27,42,4,34
"3,182",353,3213,26,27,42,4,34
"3,183",353,3214,27,27,42,4,34
"3,184",353,3215,26,27,42,4,32
"3,185",353,3216,27,27,42,4,34
"3,186",353,3217,26,27,42,4,34
"3,187",353,3218,27,27,42,4,34
"3,188",353,3219,26,27,42,4,34
"3,189",353,3220,27,27,42,4,34
"3,190",354,3221,30,27,43,3,34
"3,191",354,3222,26,27,43,3,34
"3,192",354,3223,26,27,43,3,34
"3,193",354,3224,27,27,43,3,34
"3,194",354,3225,26,27,43,3,34
"3,195",354,3226,26,27,43,3,34
"3,196",354,3227,26,27,43,3,34
"3,197",354,3228,26,27,43,3,34
"3,198",354,3229,26,27,43,3,34
"3,199",354,3230,27,25,45,3,32
"3,200",355,3231,24,26,44,3,33
"3,201",355,3232,24,26,44,3,33
"3,202",355,3233,24,26,44,3,33
"3,203",355,3234,24,26,44,3,33
"3,204",355,3235,24,26,44,3,33
"3,205",355,3236,24,26,44,3,33
"3,206",355,3237,24,26,44,3,33
"3,207",355,3238,24,26,44,3,33
"3,208",355,3239,25,26,44,3,33
"3,209",355,3240,24,26,44,3,33
"3,210",356,3241,30,23,49,3,30
"3,211",356,3242,29,23,49,3,30
"3,212",356,3243,29,23,49,3,30
"3,213",356,3244,29,23,49,3,30
"3,214",356,3245,31,23,50,3,29
"3,215",356,3246,28,27,41,3,28
"3,216",356,3247,30,26,46,3,31
"3,217",356,3248,30,26,46,3,31
"3,218",356,3249,30,26,44,3,28
"3,219",356,3250,29,26,44,3,28
"3,220",357,3251,28,26,48,4,33
"3,221",357,3252,28,26,47,4,34
"3,222",357,3253,28,26,48,4,33
"3,223",357,3254,28,26,48,4,33
"3,224",357,3255,30,24,47,4,33
"3,225",357,3256,30,26,47,4,34
"3,226",357,3257,30,24,47,4,33
"3,227",357,3258,30,24,47,4,33
"3,228",357,3259,30,24,47,4,33
"3,229",357,3260,28,24,47,4,33
"3,230",358,3261,26,27,43,2,29
"3,231",358,3262,26,27,43,2,29
"3,232",358,3263,25,27,43,2,29
"3,233",358,3264,26,30,43,2,27
"3,234",358,3265,27,30,43,2,27
"3,235",358,3266,25,30,43,2,27
"3,236",358,3267,25,30,43,2,27
"3,237",358,3268,25,27,43,2,29
"3,238",358,3269,25,27,43,2,29
"3,239",358,3270,25,27,43,2,29
"3,240",359,3271,25,28,44,2,30
"3,241",359,3272,25,28,44,2,30
"3,242",359,3273,25,28,44,2,30
"3,243",359,3274,26,28,44,2,30
"3,244",359,3275,27,28,44,2,30
"3,245",359,3276,25,28,44,2,30
"3,246",359,3277,27,28,44,2,30
"3,247",359,3278,27,28,44,2,30
"3,248",359,3279,27,28,44,2,30
"3,249",359,3280,25,28,44,2,30
"3,250",360,3281,27,28,43,5,30
"3,251",360,3282,27,28,43,5,30
"3,252",360,3283,27,28,43,5,30
"3,253",360,3284,27,28,43,5,30
"3,254",360,3285,27,28,43,5,30
"3,255",360,3286,27,28,43,5,30
"3,256",360,3287,25,28,43,5,30
"3,257",360,3288,26,28,43,5,30
"3,258",360,3289,29,28,44,5,28
"3,259",360,3290,29,28,44,5,28
"3,260",361,3291,29,27,43,4,29
"3,261",361,3292,28,30,42,4,29
"3,262",361,3293,28,30,42,4,29
"3,263",361,3294,28,30,42,4,29
"3,264",361,3295,29,30,42,4,29
"3,265",361,3296,29,27,43,4,29
"3,266",361,3297,29,27,43,4,29
"3,267",361,3298,29,27,43,4,29
"3,268",361,3299,30,30,42,4,29
"3,269",361,3300,29,27,43,4,29
"3,270",363,3301,28,25,45,3,29
"3,271",363,3302,28,25,45,3,29
"3,272",363,3303,28,25,45,3,29
"3,273",363,3304,28,25,45,3,29
"3,274",363,3305,28,28,45,5,29
"3,275",363,3306,28,25,45,3,29
"3,276",363,3307,28,25,45,3,29
"3,277",363,3308,30,28,45,5,29
"3,278",363,3309,28,28,45,5,29
"3,279",363,3310,30,25,45,3,29
"3,280",364,3311,28,26,47,3,28
"3,281",364,3312,28,26,46,4,28
"3,282",364,3313,28,26,46,4,28
"3,283",364,3314,28,26,46,4,28
"3,284",364,3315,28,26,46,4,28
"3,285",364,3316,28,26,46,4,28
"3,286",364,3317,28,26,46,4,28
"3,287",364,3318,28,26,46,4,28
"3,288",364,3319,27,26,47,3,28
"3,289",364,3320,28,26,47,3,28
"3,290",365,3321,27,24,47,5,28
"3,291",365,3322,28,27,46,6,28
"3,292",365,3323,28,27,46,6,28
"3,293",365,3324,29,27,46,6,28
"3,294",365,3325,29,27,46,6,28
"3,295",365,3326,28,27,46,6,28
"3,296",365,3327,31,24,48,7,27
"3,297",365,3328,31,27,46,6,28
"3,298",365,3329,31,24,48,7,27
"3,299",365,3330,29,24,47,5,28
"3,300",366,3331,29,27,44,2,28
"3,301",366,3332,28,27,44,2,28
"3,302",366,3333,28,27,44,2,28
"3,303",366,3334,28,27,44,2,28
"3,304",366,3335,29,27,44,2,28
"3,305",366,3336,28,27,44,2,28
"3,306",366,3337,29,27,44,2,28
"3,307",366,3338,28,27,44,2,28
"3,308",366,3339,24,27,44,2,28
"3,309",366,3340,28,27,44,2,28
"3,310",367,3341,26,29,40,3,36
"3,311",367,3342,25,29,41,2,35
"3,312",367,3343,25,29,41,2,35
"3,313",367,3344,26,29,40,3,36
"3,314",367,3345,25,29,41,2,35
"3,315",367,3346,22,29,40,3,36
"3,316",367,3347,22,29,40,3,36
"3,317",367,3348,22,29,40,3,36
"3,318",367,3349,26,30,39,3,37
"3,319",367,3350,26,29,40,3,36
"3,320",368,3351,27,27,43,4,29
"3,321",368,3352,24,27,43,4,29
"3,322",368,3353,26,28,43,3,33
"3,323",368,3354,23,27,44,4,32
"3,324",368,3355,27,27,43,4,29
"3,325",368,3356,29,31,38,3,27
"3,326",368,3357,24,28,43,3,33
"3,327",368,3358,24,28,43,3,33
"3,328",368,3359,27,27,43,4,29
"3,329",368,3360,26,28,43,3,33
"3,330",369,3361,26,29,43,3,29
"3,331",369,3362,24,30,42,3,31
"3,332",369,3363,26,29,43,3,29
"3,333",369,3364,25,29,43,3,29
"3,334",369,3365,24,30,42,3,31
"3,335",369,3366,24,28,43,3,33
"3,336",369,3367,24,30,42,3,31
"3,337",369,3368,26,29,43,3,29
"3,338",369,3369,24,30,42,3,31
"3,339",369,3370,24,30,42,3,31
"3,340",370,3371,30,26,45,3,31
"3,341",370,3372,27,26,45,3,31
"3,342",370,3373,30,26,45,3,31
"3,343",370,3374,25,27,45,3,31
"3,344",370,3375,25,27,45,3,31
"3,345",370,3376,27,27,45,3,31
"3,346",370,3377,27,27,45,3,31
"3,347",370,3378,27,27,45,3,31
"3,348",370,3379,29,26,43,2,28
"3,349",370,3380,27,27,45,3,31
"3,350",371,3381,23,26,44,2,29
"3,351",371,3382,25,26,43,3,28
"3,352",371,3383,25,26,43,3,28
"3,353",371,3384,27,27,43,4,30
"3,354",371,3385,25,26,43,3,28
"3,355",371,3386,25,26,43,3,28
"3,356",371,3387,23,27,43,4,30
"3,357",371,3388,27,27,42,2,29
"3,358",371,3389,26,26,43,3,28
"3,359",371,3390,25,27,42,2,29
"3,360",372,3391,28,29,42,2,28
"3,361",372,3392,28,31,41,2,34
"3,362",372,3393,28,31,41,2,34
"3,363",372,3394,28,31,41,2,34
"3,364",372,3395,27,31,41,2,34
"3,365",372,3396,29,31,41,2,34
"3,366",372,3397,25,29,41,5,30
"3,367",372,3398,28,31,41,2,34
"3,368",372,3399,28,31,41,2,34
"3,369",372,3400,27,31,41,2,34
"3,370",373,3401,26,27,44,4,31
"3,371",373,3402,26,27,44,4,31
"3,372",373,3403,26,27,44,4,30
"3,373",373,3404,27,31,41,5,29
"3,374",373,3405,26,27,44,4,31
"3,375",373,3406,26,31,41,5,29
"3,376",373,3407,26,31,41,5,29
"3,377",373,3408,25,26,45,4,32
"3,378",373,3409,25,27,44,4,31
"3,379",373,3410,27,31,41,5,29
"3,380",374,3411,25,29,41,4,29
"3,381",374,3412,26,27,44,4,31
"3,382",374,3413,26,27,44,4,30
"3,383",374,3414,26,27,44,4,31
"3,384",374,3415,26,27,44,4,31
"3,385",374,3416,26,27,44,4,31
"3,386",374,3417,26,27,44,4,31
"3,387",374,3418,25,27,44,4,31
"3,388",374,3419,25,26,45,4,32
"3,389",374,3420,26,26,45,4,31
"3,390",375,3421,28,27,43,2,30
"3,391",375,3422,28,27,43,2,30
"3,392",375,3423,27,26,44,2,29
"3,393",375,3424,27,26,44,2,29
"3,394",375,3425,27,26,44,2,29
"3,395",375,3426,28,26,44,2,29
"3,396",375,3427,28,27,43,2,30
"3,397",375,3428,27,26,44,2,29
"3,398",375,3429,28,27,43,2,30
"3,399",375,3430,28,27,43,2,30
"3,400",376,3431,26,28,43,3,27
"3,401",376,3432,26,26,45,3,27
"3,402",376,3433,26,28,43,3,27
"3,403",376,3434,27,26,45,3,27
"3,404",376,3435,27,28,43,3,28
"3,405",376,3436,27,28,43,3,28
"3,406",376,3437,26,26,45,3,27
"3,407",376,3438,27,26,45,3,27
"3,408",376,3439,26,26,45,3,27
"3,409",376,3440,26,28,43,3,27
"3,410",377,3441,27,28,45,3,31
"3,411",377,3442,25,28,45,3,31
"3,412",377,3443,27,28,42,3,31
"3,413",377,3444,25,28,42,3,31
"3,414",377,3445,27,28,45,3,31
"3,415",377,3446,23,28,42,3,31
"3,416",377,3447,25,28,42,3,31
"3,417",377,3448,25,28,42,3,31
"3,418",377,3449,27,28,45,3,31
"3,419",377,3450,27,28,45,3,31
"3,420",379,3451,29,30,39,2,29
"3,421",379,3452,29,30,39,2,29
"3,422",379,3453,28,30,40,2,30
"3,423",379,3454,28,30,40,2,30
"3,424",379,3455,28,30,40,2,30
"3,425",379,3456,27,30,40,2,30
"3,426",379,3457,28,30,40,2,30
"3,427",379,3458,28,30,40,2,30
"3,428",379,3459,27,30,40,2,30
"3,429",379,3460,28,30,40,2,30
"3,430",380,3461,29,29,42,2,28
"3,431",380,3462,25,26,46,2,29
"3,432",380,3463,25,26,46,2,29
"3,433",380,3464,25,26,46,2,29
"3,434",380,3465,25,26,46,2,29
"3,435",380,3466,25,26,46,2,29
"3,436",380,3467,25,26,46,2,29
"3,437",380,3468,25,27,47,3,28
"3,438",380,3469,25,26,46,2,29
"3,439",380,3470,24,26,46,3,29
"3,440",381,3471,25,23,45,2,33
"3,441",381,3472,25,24,45,2,32
"3,442",381,3473,25,24,45,2,32
"3,443",381,3474,25,24,45,2,32
"3,444",381,3475,25,24,45,2,32
"3,445",381,3476,25,27,46,3,31
"3,446",381,3477,25,23,45,2,33
"3,447",381,3478,25,27,46,3,31
"3,448",381,3479,27,23,45,2,33
"3,449",381,3480,25,23,45,2,33
"3,450",382,3481,28,27,43,3,28
"3,451",382,3482,27,27,43,3,28
"3,452",382,3483,27,27,43,3,28
"3,453",382,3484,25,27,43,3,28
"3,454",382,3485,25,27,43,3,28
"3,455",382,3486,25,27,43,3,28
"3,456",382,3487,27,27,42,3,28
"3,457",382,3488,25,27,43,3,28
"3,458",382,3489,25,27,43,3,28
"3,459",382,3490,25,27,43,3,28
"3,460",383,3491,28,26,43,3,29
"3,461",383,3492,28,26,43,3,29
"3,462",383,3493,26,26,43,3,29
"3,463",383,3494,28,26,43,3,29
"3,464",383,3495,27,27,43,3,27
"3,465",383,3496,27,26,43,3,29
"3,466",383,3497,27,26,43,3,29
"3,467",383,3498,28,26,43,3,29
"3,468",383,3499,26,27,43,3,27
"3,469",383,3500,27,27,43,3,27
"3,470",384,3501,23,26,45,2,30
"3,471",384,3502,28,26,45,2,30
"3,472",384,3503,28,26,45,2,30
"3,473",384,3504,26,27,44,2,28
"3,474",384,3505,24,27,44,2,28
"3,475",384,3506,26,27,44,2,28
"3,476",384,3507,24,27,44,2,28
"3,477",384,3508,26,27,44,2,28
"3,478",384,3509,28,27,44,2,28
"3,479",384,3510,26,27,44,2,28
"3,480",385,3511,27,25,43,3,31
"3,481",385,3512,27,26,43,3,30
"3,482",385,3513,27,26,43,3,30
"3,483",385,3514,27,26,43,3,30
"3,484",385,3515,26,25,45,3,29
"3,485",385,3516,26,25,45,3,29
"3,486",385,3517,27,25,43,3,31
"3,487",385,3518,23,26,43,3,30
"3,488",385,3519,23,26,43,3,30
"3,489",385,3520,23,26,43,3,30
"3,490",386,3521,27,29,41,4,28
"3,491",386,3522,27,29,41,4,28
"3,492",386,3523,27,29,41,4,28
"3,493",386,3524,26,29,41,4,28
"3,494",386,3525,27,29,41,4,28
"3,495",386,3526,26,29,41,4,28
"3,496",386,3527,26,29,41,4,28
"3,497",386,3528,28,28,45,3,28
"3,498",386,3529,27,28,45,3,28
"3,499",386,3530,27,29,43,3,28
"3,500",387,3531,26,28,42,4,30
"3,501",387,3532,27,28,42,4,30
"3,502",387,3533,26,27,41,3,29
"3,503",387,3534,27,28,42,4,30
"3,504",387,3535,25,28,42,4,30
"3,505",387,3536,26,28,42,4,30
"3,506",387,3537,26,28,42,4,30
"3,507",387,3538,26,28,42,4,30
"3,508",387,3539,27,28,42,4,30
"3,509",387,3540,26,28,42,4,30
"3,510",388,3541,27,30,43,3,31
"3,511",388,3542,29,30,43,3,31
"3,512",388,3543,26,29,43,4,36
"3,513",388,3544,26,29,41,3,31
"3,514",388,3545,27,29,41,3,31
"3,515",388,3546,26,29,43,4,36
"3,516",388,3547,27,30,43,3,31
"3,517",388,3548,27,30,43,3,31
"3,518",388,3549,27,30,43,3,31
"3,519",388,3550,27,30,43,3,31
"3,520",389,3551,29,28,41,2,29
"3,521",389,3552,26,28,43,3,30
"3,522",389,3553,28,28,41,2,29
"3,523",389,3554,27,28,41,2,29
"3,524",389,3555,24,30,42,5,29
"3,525",389,3556,24,30,42,5,29
"3,526",389,3557,26,30,41,2,30
"3,527",389,3558,26,28,41,2,29
"3,528",389,3559,29,28,41,2,29
"3,529",389,3560,28,28,43,3,29
"3,530",390,3561,27,29,41,3,28
"3,531",390,3562,26,28,42,3,28
"3,532",390,3563,26,28,42,3,28
"3,533",390,3564,27,29,41,3,28
"3,534",390,3565,27,29,41,3,28
"3,535",390,3566,29,28,42,3,28
"3,536",390,3567,28,29,41,3,28
"3,537",390,3568,27,29,41,3,28
"3,538",390,3569,29,28,42,3,28
"3,539",390,3570,28,29,41,3,28
"3,540",391,3571,29,26,43,2,28
"3,541",391,3572,27,26,43,2,28
"3,542",391,3573,26,24,46,2,28
"3,543",391,3574,26,26,48,2,28
"3,544",391,3575,26,24,46,2,28
"3,545",391,3576,26,24,46,2,28
"3,546",391,3577,28,24,46,2,28
"3,547",391,3578,29,26,43,2,28
"3,548",391,3579,28,24,46,2,28
"3,549",391,3580,26,24,46,2,28
"3,550",392,3581,27,23,44,2,29
"3,551",392,3582,27,26,43,2,34
"3,552",392,3583,28,23,44,2,29
"3,553",392,3584,28,23,44,2,29
"3,554",392,3585,28,23,44,2,29
"3,555",392,3586,27,23,44,2,29
"3,556",392,3587,25,23,44,2,29
"3,557",392,3588,27,23,44,2,29
"3,558",392,3589,27,23,44,2,29
"3,559",392,3590,27,23,44,2,29
"3,560",393,3591,22,29,44,2,30
"3,561",393,3592,24,29,44,2,30
"3,562",393,3593,24,29,44,2,30
"3,563",393,3594,24,29,44,2,30
"3,564",393,3595,24,29,44,2,30
"3,565",393,3596,24,29,44,2,30
"3,566",393,3597,24,29,44,2,30
"3,567",393,3598,23,29,44,2,29
"3,568",393,3599,25,29,44,2,29
"3,569",393,3600,22,29,44,2,30
"3,570",395,3601,26,25,44,2,28
"3,571",395,3602,24,26,44,3,29
"3,572",395,3603,26,26,44,3,29
"3,573",395,3604,26,26,44,3,29
"3,574",395,3605,24,25,44,2,28
"3,575",395,3606,26,28,43,2,28
"3,576",395,3607,26,28,43,2,28
"3,577",395,3608,24,25,44,2,28
"3,578",395,3609,26,28,43,2,28
"3,579",395,3610,24,25,44,2,28
"3,580",396,3611,25,29,44,3,31
"3,581",396,3612,29,26,44,4,29
"3,582",396,3613,29,26,44,4,29
"3,583",396,3614,29,26,44,4,29
"3,584",396,3615,26,29,44,3,31
"3,585",396,3616,26,29,44,3,31
"3,586",396,3617,26,29,44,3,31
"3,587",396,3618,26,29,44,3,31
"3,588",396,3619,26,26,44,4,29
"3,589",396,3620,29,26,44,4,29
"3,590",397,3621,28,26,44,2,28
"3,591",397,3622,28,26,44,2,28
"3,592",397,3623,30,26,44,2,28
"3,593",397,3624,28,26,44,2,28
"3,594",397,3625,27,26,44,2,28
"3,595",397,3626,28,26,44,2,28
"3,596",397,3627,28,26,44,2,28
"3,597",397,3628,28,26,44,2,28
"3,598",397,3629,30,26,44,2,28
"3,599",397,3630,28,24,46,3,27
"3,600",398,3631,26,26,41,3,29
"3,601",398,3632,29,25,42,2,28
"3,602",398,3633,25,25,42,2,28
"3,603",398,3634,25,26,41,3,29
"3,604",398,3635,29,24,41,2,27
"3,605",398,3636,27,24,41,2,27
"3,606",398,3637,25,26,41,3,29
"3,607",398,3638,25,25,42,2,28
"3,608",398,3639,25,26,41,3,29
"3,609",398,3640,27,24,41,2,27
"3,610",400,3641,27,28,43,2,31
"3,611",400,3642,24,28,43,2,31
"3,612",400,3643,27,28,43,2,31
"3,613",400,3644,27,28,43,2,31
"3,614",400,3645,27,28,43,2,31
"3,615",400,3646,25,28,43,2,31
"3,616",400,3647,26,28,43,2,31
"3,617",400,3648,26,28,43,2,31
"3,618",400,3649,26,28,43,2,31
"3,619",400,3650,25,28,43,2,31
"3,620",506,3661,16,26,48,4,36
"3,621",506,3662,16,27,48,3,37
"3,622",506,3663,15,27,48,3,37
"3,623",506,3664,16,26,48,4,36
"3,624",506,3665,15,27,48,3,37
"3,625",506,3666,16,27,48,3,37
"3,626",506,3667,16,27,45,3,36
"3,627",506,3668,16,27,45,3,36
"3,628",506,3669,15,27,48,3,37
"3,629",506,3670,14,27,45,3,36
"3,630",511,3671,18,26,43,4,31
"3,631",511,3672,18,26,43,4,31
"3,632",511,3673,18,26,43,4,31
"3,633",511,3674,20,26,43,4,31
"3,634",511,3675,15,28,45,6,31
"3,635",511,3676,18,28,45,6,31
"3,636",511,3677,16,26,43,4,31
"3,637",511,3678,18,28,45,6,31
"3,638",511,3679,16,28,45,6,31
"3,639",511,3680,16,28,45,6,31
"3,640",513,3681,17,30,40,3,29
"3,641",513,3682,16,30,40,3,29
"3,642",513,3683,16,30,40,3,29
"3,643",513,3684,18,30,40,3,29
"3,644",513,3685,17,30,40,3,29
"3,645",513,3686,17,30,40,3,29
"3,646",513,3687,18,30,40,3,29
"3,647",513,3688,16,30,40,3,29
"3,648",513,3689,16,30,40,3,29
"3,649",513,3690,19,30,41,4,29
"3,650",516,3691,15,27,43,3,29
"3,651",516,3692,15,27,43,3,29
"3,652",516,3693,15,27,43,3,29
"3,653",516,3694,15,27,43,3,29
"3,654",516,3695,17,29,43,3,29
"3,655",516,3696,15,29,43,3,29
"3,656",516,3697,17,29,43,3,29
"3,657",516,3698,15,29,43,3,29
"3,658",516,3699,15,29,43,3,29
"3,659",516,3700,14,28,43,4,28
"3,660",519,3701,15,28,42,4,29
"3,661",519,3702,15,28,42,4,29
"3,662",519,3703,15,28,42,4,29
"3,663",519,3704,17,27,42,4,30
"3,664",519,3705,17,27,42,4,30
"3,665",519,3706,15,28,42,4,29
"3,666",519,3707,17,27,42,4,30
"3,667",519,3708,15,28,42,4,29
"3,668",519,3709,17,27,42,4,30
"3,669",519,3710,17,27,42,4,30
"3,670",522,3711,14,25,47,2,33
"3,671",522,3712,13,28,45,2,33
"3,672",522,3713,13,25,47,2,33
"3,673",522,3714,14,30,45,4,36
"3,674",522,3715,14,25,47,2,33
"3,675",522,3716,12,25,47,2,33
"3,676",522,3717,14,30,45,4,36
"3,677",522,3718,13,28,45,2,33
"3,678",522,3719,15,30,45,4,36
"3,679",522,3720,13,25,47,2,33
"3,680",523,3721,20,26,43,7,29
"3,681",523,3722,20,26,43,7,29
"3,682",523,3723,16,26,43,7,29
"3,683",523,3724,20,26,43,7,29
"3,684",523,3725,18,26,43,7,29
"3,685",523,3726,16,26,43,7,29
"3,686",523,3727,16,25,43,7,30
"3,687",523,3728,19,25,43,7,30
"3,688",523,3729,20,25,43,7,30
"3,689",523,3730,19,25,43,7,30
"3,690",524,3731,16,28,40,7,31
"3,691",524,3732,13,28,44,6,32
"3,692",524,3733,14,29,44,4,29
"3,693",524,3734,13,28,44,6,32
"3,694",524,3735,14,28,43,4,29
