farmer_id,age,edu,hhsize,livestock,landhold,assetheld_1,assetheld_5,assetheld_9,knowawd,renter,area1_acre,anymarginal,ncrop1,rice_rice_sys,boro_rvirrig_1,boro_revperacre_1,boro_tcost_1,boro_watercostpacre_1,aman_peracre_1
250,35,0,4,3,2,0,0,0,0,0,1,1,1,0,14,38880,15616,2966,0
251,65,0,8,2,4,0,0,0,0,0,1.5,0,2,1,19,34986.66796875,20166.6666666667,5100,28826.6661987305
252,46,0,7,3,0.333333333333333,0,0,0,0,0,0.333333333333333,0,2,1,16,35679.3617134754,17850,5400,24031.7647058824
253,60,0,6,3,0.666666666666667,0,0,0,0,0,0.666666666666667,0,2,1,14,37440,18000,4500,28800
254,68,5,5,5,0.333333333333333,0,0,0,0,0,0.333333333333333,0,2,1,19,37661.5484753352,14700,4800,24031.7647058824
255,35,0,8,6,1.66666666666667,0,0,0,0,0,0.333333333333333,0,2,1,15,38760,18900,4650,25200
256,45,0,5,0,0.666666666666667,0,0,0,0,0,0.666666666666667,0,2,1,16,43200,15450,4800,28980
257,27,8,5,0,2,0,0,0,0,1,1,0,2,1,19,37399.9989624023,18400,5400,27999.9993896485
258,55,0,10,6,2,1,0,0,0,0,0.333333333333333,0,3,0,14,45600,21750,5400,36000
259,56,0,4,0,0.833333333333333,0,0,0,0,0,0.833333333333333,0,2,1,17,38400,18660,5700,29808
260,60,0,12,7,1,0,0,0,0,0,1,0,2,1,15,36000,18400,4800,25200
261,60,0,5,0,2,0,0,0,1,0,0.666666666666667,1,2,1,19,39900,19404,3684,23940
262,55,15,5,1,2,0,0,0,1,0,1.33333333333333,1,2,1,20,42750,17940,3075,31500
263,35,12,5,2,2,0,0,0,1,0,0.666666666666667,1,2,1,18,35280,20481,3231,24840
264,40,0,6,1,5,0,0,0,0,0,0.666666666666667,1,2,1,14,43200,17370,3420,24480
265,65,0,8,1,1.33333333333333,0,0,0,0,0,1.33333333333333,1,1,0,20,46200,21915,3690,0
266,40,0,6,8,1,0,0,0,0,0,1,1,2,1,20,39599.9989013672,17320,3520,23760
267,65,16,4,3,5,0,1,0,1,0,1.66666666666667,1,2,1,21,40800,19977.6,3027.6,36000
268,51,2,7,3,2,0,0,0,0,0,1.5,1,2,1,18,38400,21592.6666666667,3126,33600
269,47,0,6,4,4,0,0,0,0,0,0.333333333333333,1,2,1,16,38400,22170,3960,29040
270,60,5,2,0,1,0,0,0,0,0,0.333333333333333,1,2,1,18,36000,18534,4134,34560
271,65,2,3,0,3,0,0,0,0,0,0.5,0,2,1,20,34560,19500,7200,24319.9995117188
272,40,12,5,1,1,1,0,0,0,0,0.25,0,2,1,10,38400,20000,4800,23999.9990844726
273,25,1,3,1,0.666666666666667,0,0,0,0,0,0.166666666666667,0,2,1,13,30240,17460,9360,24000
274,48,1,5,2,1,0,0,0,0,0,0.166666666666667,0,2,1,8,34560,19260,5760,21600
275,55,2,6,2,2.33333333333333,0,0,0,0,0,0.333333333333333,0,2,1,15,38400,19500,5400,25200
276,30,7,5,0,1,0,0,0,0,0,0.666666666666667,0,2,1,14,34560,18090,5040,24300
277,50,2,3,0,0.666666666666667,0,0,0,0,0,0.166666666666667,0,2,1,10,43200,21900,7200,21600
278,35,2,5,0,1,1,1,0,0,0,0.666666666666667,0,2,1,22,36480,21600,9900,34320
279,55,2,4,2,2,0,0,0,0,0,0.666666666666667,0,2,1,15,36000,18000,5400,25200
280,25,10,8,5,0.666666666666667,1,0,0,0,0,0.333333333333333,0,2,1,20,32640,19500,7200,27600
281,55,2,4,0,0.666666666666667,1,1,0,1,0,0.666666666666667,0,2,1,7,28800,17490,4500,24300
282,40,10,6,0,1.16666666666667,1,1,0,0,0,0.333333333333333,0,2,1,10,32640,19500,4500,24960
283,65,12,17,0,1.83333333333333,1,1,0,0,0,0.25,0,1,0,4,26429.1558166043,19560,3600,0
284,38,10,7,3,5,1,1,1,0,0,0.333333333333333,0,2,1,7,34560,23355,5400,48000
285,65,10,5,0,4,0,0,0,0,0,0.333333333333333,0,2,1,7,28800,19500,4500,19800
286,35,10,7,2,1.33333333333333,1,1,0,0,0,0.5,0,2,1,8,41599.9987792969,17140,4500,33600
287,55,1,4,4,1,0,0,0,0,0,0.666666666666667,0,2,1,8,27000,19950,4500,24960
288,38,15,6,0,1,1,0,0,0,0,0.166666666666667,0,2,1,8,30720,24600,6000,21600
289,50,10,8,2,2.5,1,1,0,0,0,0.833333333333333,0,2,1,8,46368,16200,4320,38880
290,65,10,3,2,1.5,0,0,0,0,0,0.333333333333333,0,2,1,8,28560,13800,4500,21600
291,40,9,9,3,2.66666666666667,0,0,0,0,0,0.333333333333333,0,2,1,10,38880,21900,6000,30000
292,45,12,7,10,2.33333333333333,1,1,0,0,0,0.333333333333333,0,2,1,4,28800,22350,6000,23040
293,60,15,7,0,1.5,1,1,0,0,0,0.166666666666667,0,2,1,11,30720,25200,6000,55200
294,45,1,7,3,3,0,0,0,0,0,0.333333333333333,0,2,1,12,36720,20400,6000,26400
295,45,2,6,2,1,1,1,0,0,0,0.25,0,2,1,8,34560,24000,6400,20479.9995117188
296,35,10,4,2,0.5,1,1,0,0,0,0.166666666666667,0,2,1,10,30720,23400,6000,23040
297,68,0,4,0,3,0,1,0,0,0,0.333333333333333,0,2,1,10,36720,20700,6000,26880
298,30,5,4,2,1.16666666666667,0,0,0,0,0,0.166666666666667,0,2,1,10,32640,20700,6000,21120
299,60,5,5,2,1.5,1,1,0,0,0,0.25,0,2,1,10,33279.9990234375,20800,6000,23040
300,65,0,2,2,1.33333333333333,0,1,0,0,0,0.333333333333333,0,2,1,12,28800,18300,6000,18000
301,45,10,7,0,1,0,0,0,0,0,0.166666666666667,0,2,1,15,30240,24150,2250,21600
302,36,12,8,5,1.16666666666667,0,0,0,0,0,0.166666666666667,0,2,1,10,24000,21150,2250,20160
303,55,3,8,4,0.5,0,0,0,0,0,0.166666666666667,0,2,1,15,41040,20550,2250,31200
304,52,8,6,0,0.333333333333333,1,1,0,0,0,0.166666666666667,0,2,1,10,12480,24750,2250,15600
305,26,0,4,4,0.5,0,0,0,0,0,0.166666666666667,0,2,1,12,27360,21450,2250,23520
306,45,2,5,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,2,1,15,36000,21000,4500,19200
307,18,10,7,0,0.5,1,0,0,0,0,0.166666666666667,0,2,1,12,25920,23550,2250,15600
308,45,2,6,3,0.666666666666667,0,0,0,0,0,0.166666666666667,0,2,1,12,21600,19950,2250,20160
309,27,8,4,1,0.666666666666667,1,0,0,0,0,0.166666666666667,0,2,1,15,28800,20250,2250,23520
310,52,10,5,0,0.5,1,1,0,0,0,0.166666666666667,0,2,1,12,28800,25650,2250,21600
311,75,5,2,3,6,0,0,0,1,0,0.5,1,2,1,12,40320.0010986328,20636,576,33119.9989013672
312,20,8,5,0,2,0,0,0,0,0,0.333333333333333,1,2,1,20,32640,26610,6150,30240
313,55,0,8,2,4,0,0,0,0,0,0.333333333333333,1,2,1,15,36720,26310,5100,34560
314,40,7,5,3,1,0,0,0,0,0,0.333333333333333,1,2,1,24,34680,22698,5478,25200
315,50,0,11,2,1,0,0,0,0,0,0.333333333333333,1,2,1,20,32640,26070,5550,23400
316,30,5,2,4,1.5,0,0,0,0,0,0.333333333333333,1,2,1,20,34680,26070,5550,18720
317,50,0,7,3,0.833333333333333,0,0,0,0,0,0.333333333333333,1,2,1,30,30600,29070,9150,25500
318,40,2,3,5,1.33333333333333,0,0,0,0,0,0.25,1,2,1,30,38080.0010375977,25280,6600,19040.0005187988
319,35,15,3,4,0.833333333333333,0,0,0,0,0,0.5,1,2,1,15,29120.000793457,18420,4900,19199.9995422363
320,45,9,5,1,2,0,0,0,0,0,0.333333333333333,1,2,1,15,36000,23070,4650,34560
321,55,3,4,0,2,1,1,0,0,0,0.333333333333333,0,2,1,20,40800,22620,4500,21120
322,55,3,4,7,4,1,1,0,0,0,0.333333333333333,0,2,1,18,40800,21900,4500,28800
323,42,0,4,2,0.333333333333333,0,0,0,0,0,0.166666666666667,0,2,1,15,24960,20310,2250,18000
324,55,3,3,0,2,1,1,0,0,0,0.333333333333333,0,2,1,20,36720,22620,4500,18000
325,60,12,6,0,5,1,1,0,0,0,0.333333333333333,0,2,1,20,35700,22830,4500,23400
326,39,12,8,1,2.5,1,1,0,0,0,0.333333333333333,0,2,1,15,36000,19200,4500,28800
327,40,12,5,2,2.5,1,1,0,1,0,0.333333333333333,0,2,1,20,35700,21600,4500,32400
328,60,4,5,3,2.5,1,1,0,0,0,0.333333333333333,0,2,1,15,36000,22620,4500,21600
329,25,16,4,0,2,1,1,0,0,0,0.333333333333333,0,2,1,15,32640,21000,4500,21600
330,40,12,5,5,2,1,1,0,1,0,0.166666666666667,0,2,1,21,36720,20250,2250,34560
331,65,3,8,4,0.666666666666667,1,0,0,0,0,0.166666666666667,1,2,1,25,30720,26850,6450,23040
332,53,0,11,2,1.66666666666667,1,1,0,0,0,0.166666666666667,1,2,1,18,34680,16080,1080,21600
333,24,12,4,1,1.5,0,0,0,0,0,0.333333333333333,1,2,1,20,34680,20700,4200,21600
334,32,3,6,3,0.666666666666667,0,0,0,0,0,0.166666666666667,1,2,1,20,28800,23700,6000,19800
335,45,0,4,0,0.5,1,0,0,0,0,0.333333333333333,1,2,1,20,30600,21150,6000,24480
336,30,12,8,1,2,1,1,0,0,0,0.333333333333333,1,2,1,20,38880,26400,6000,26520
337,36,12,15,3,2.5,1,1,0,0,0,0.333333333333333,1,2,1,8,40800,25440,5640,36000
338,65,2,8,1,0.666666666666667,1,0,0,0,0,0.166666666666667,1,2,1,7,30600,20310,5010,28560
339,55,0,6,2,0.666666666666667,0,0,0,0,0,0.333333333333333,1,2,1,9,30720,22965,3105,23040
340,26,6,7,4,0.5,1,0,0,0,0,0.166666666666667,1,2,1,16,32640,24960,5760,26880
341,20,12,6,0,1,1,1,0,0,0,0.333333333333333,0,2,1,15,25920,22500,4200,25200
342,55,10,9,2,2.66666666666667,0,1,0,0,0,0.166666666666667,0,2,1,14,25920,24450,2250,25200
343,50,12,2,0,1.33333333333333,1,1,0,0,0,0.333333333333333,0,2,1,15,24480,25200,4500,25200
344,38,12,10,0,4,1,1,0,0,0,0.333333333333333,0,2,1,16,32400,21150,3600,28560
345,37,5,4,0,0.333333333333333,1,0,0,0,0,0.166666666666667,0,2,1,12,23040,22350,2250,25200
346,47,5,3,0,0.333333333333333,1,0,0,0,0,0.166666666666667,0,2,1,12,25920,23550,2250,25200
347,34,10,7,0,1.16666666666667,1,1,0,0,0,0.5,0,2,1,15,20160,23900,5400,21600
348,60,0,2,0,1.5,1,0,0,1,0,0.333333333333333,0,2,1,15,25920,22500,3600,25200
349,38,12,10,0,4,1,1,0,0,0,0.333333333333333,0,2,1,15,32400,23100,3600,28560
350,40,5,5,0,1,0,0,0,0,0,0.5,0,2,1,15,25920,23300,5400,25200
351,38,5,5,0,1,1,1,1,0,0,0.333333333333333,0,2,1,15,36000,22350,4500,28800
352,40,3,5,2,0.333333333333333,0,0,0,0,0,0.333333333333333,0,2,1,12,25920,22800,4500,23040
353,40,5,4,0,0.5,1,1,0,0,0,0.5,0,2,1,12,23040,25150,6750,21600
354,38,12,5,5,5.66666666666667,0,1,0,0,0,0.333333333333333,0,2,1,15,25920,28200,4500,21600
355,34,2,5,1,1.33333333333333,1,0,0,0,0,0.333333333333333,0,2,1,12,25920,23400,4500,21600
356,55,0,7,6,2,1,0,0,0,0,0.666666666666667,0,2,1,12,28080,23700,9000,21600
357,60,2,6,0,0.666666666666667,1,0,0,0,0,0.666666666666667,0,2,1,12,25920,30000,9000,25200
358,40,2,3,0,0.5,1,0,0,0,0,0.5,0,2,1,12,25920,23950,6750,25920
359,60,0,5,0,0.666666666666667,0,0,0,0,0,0.666666666666667,0,2,1,12,25920,27900,9000,21600
360,30,12,8,6,5.33333333333333,1,1,0,0,0,0.333333333333333,0,2,1,12,25920,24300,4500,28800
361,40,2,7,2,2,0,0,1,0,0,0.166666666666667,0,2,1,20,36000,29400,12600,28800
362,35,5,3,7,0.333333333333333,0,0,0,0,0,0.333333333333333,0,2,1,20,36000,27900,12000,25200
363,60,2,4,4,3.33333333333333,0,0,0,0,0,0.166666666666667,0,2,1,20,36000,30000,13200,25200
364,40,5,6,7,2.33333333333333,0,0,1,0,0,0.333333333333333,0,2,1,20,36000,28800,12000,21600
365,45,5,6,10,3.33333333333333,0,0,1,0,0,0.333333333333333,0,2,1,20,36000,30300,13500,25200
366,45,2,7,1,1.5,0,0,1,0,0,0.166666666666667,0,2,1,20,36000,29400,12000,25200
367,50,2,4,3,0.5,0,0,0,0,0,0.166666666666667,0,2,1,20,38400,31200,15000,25200
368,35,5,4,7,2.5,0,0,1,0,0,0.333333333333333,0,2,1,20,38400,26100,9000,27000
369,28,5,6,8,3,0,0,1,0,0,0.166666666666667,0,2,1,20,38400,29400,12000,28800
370,35,2,5,4,0.666666666666667,0,0,0,0,0,0.333333333333333,0,2,1,22,38400,28200,12000,27000
371,35,5,4,1,2.66666666666667,0,0,1,0,0,1,0,2,1,25,31199.9990844726,35800,18000,27000
372,65,2,3,10,3,0,0,0,0,0,1,0,2,1,25,30000.0009155274,32650,16000,27000
373,60,2,2,1,1.33333333333333,0,0,0,0,0,0.333333333333333,0,2,1,15,32400,35100,18000,28800
374,50,2,6,2,1,0,0,0,0,0,0.333333333333333,0,2,1,25,34560,32400,13500,27000
375,35,5,8,7,2.33333333333333,1,0,0,0,0,0.333333333333333,0,2,1,25,27000,32100,15000,25200
376,40,2,4,6,2,0,0,0,0,0,0.333333333333333,0,2,1,25,27000,30600,13500,19800
377,55,2,10,0,2.33333333333333,0,0,0,0,0,0.333333333333333,0,2,1,27,28800,33300,18000,25200
378,50,2,5,2,0.833333333333333,0,0,0,1,0,0.5,1,2,1,25,36000,41400,23000,30720
379,40,5,4,0,4,0,0,1,0,0,0.333333333333333,0,2,1,20,34560,23100,9000,23400
380,35,5,6,3,3,0,0,0,0,0,0.666666666666667,0,2,1,25,32400,28800,9000,27000
381,25,8,5,0,1.5,1,0,0,0,0,0.333333333333333,0,2,1,6,25200,19320,3750,18000
382,28,8,6,2,1,0,0,0,1,0,0.166666666666667,0,2,1,12,28800,19275,1875,21840
383,45,4,4,2,0.666666666666667,0,0,0,0,0,0.166666666666667,0,2,1,8,38400,20730,2250,25200
384,23,8,4,1,0.333333333333333,1,1,0,0,0,0.166666666666667,0,2,1,12,25200,16635,1875,15600
385,27,5,3,0,0.333333333333333,1,0,0,0,0,0.166666666666667,0,2,1,8,25200,21750,2250,15600
386,26,3,5,3,0.833333333333333,0,0,0,0,0,0.333333333333333,0,2,1,5,32400,21150,3750,28800
387,35,10,2,0,0.5,0,0,0,0,0,0.333333333333333,0,2,1,12,28800,20970,4500,15600
388,55,10,5,2,2.5,0,0,0,0,0,0.333333333333333,0,2,1,12,36000,21600,4500,30600
389,40,6,5,3,0.5,0,0,0,0,0,0.166666666666667,0,2,1,12,36000,20130,2250,19200
390,35,9,3,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,2,1,8,27000,25170,4500,21600
391,50,15,4,0,0.800000031789143,1,1,0,1,0,0.299999992052714,0,2,1,12,34000.0010375977,17200.0004556444,3866.66676909836,20000.0006103516
392,40,1,4,3,0.259999990463257,0,0,0,0,0,0.259999990463257,0,2,1,10,30495.182347647,8307.69261241665,4307.69246569752,20539.9712836321
393,55,0,4,0,0.833333333333333,0,0,0,0,0,0.333333333333333,0,2,1,10,32400,18840,4200,23400
394,50,0,4,3,0.72000002861023,0,0,0,1,1,0.72000002861023,0,2,1,12,33999.9979248047,14277.7772104299,4277.77760779417,23333.3322143555
395,45,1,5,5,1.07000001271566,0,0,0,0,0,0.389999985694887,0,2,1,15,33230.7707519532,11538.4619616898,4615.3847846759,23076.9250488281
396,55,0,6,6,0.330000003178914,0,0,0,1,0,0.200000007947286,0,2,1,12,37399.9989624023,16999.9993244807,4199.999833107,23999.9990844726
397,65,12,4,0,2.01000006993612,0,0,0,1,0,0.259999990463257,0,2,1,13,29538.462890625,20461.5392120632,3923.07706697453,36923.0786132813
398,35,10,9,5,3.13000011444092,0,0,0,1,0,0.330000003178914,0,2,1,12,30909.091003418,18272.7270967047,4545.45450166785,24242.4243164063
399,35,6,5,1,0.77999997138977,0,0,0,0,0,0.259999990463257,0,2,1,13,33230.7707519532,13538.4620350494,4307.69246569752,21823.7192023782
400,50,12,5,0,1.5,0,0,0,1,0,0.159999996423721,0,2,1,13,36000.0010986328,13000.0002905726,4375.00009778887,37500
401,25,1,6,0,0.88000003496806,1,0,0,0,0,0.159999996423721,0,2,1,10,34000.0010375977,8562.50013271347,2625,22500
402,60,0,4,2,1.10999997456868,0,0,0,0,0,0.159999996423721,0,2,1,10,32000.0009765625,12375.0002179295,2625,18750.0009155274
403,25,5,9,4,0.859999974568683,1,0,0,1,0,0.200000007947286,0,2,1,11,35199.9990234375,6549.99986489614,3150,20999.9995422363
404,60,10,4,2,1.80000003178914,0,0,0,0,0,0.189999997615814,0,2,1,13,32210.5279541016,22150.0002384186,3150,22105.2639770508
405,50,0,10,2,0.549999992052713,0,0,0,0,0,0.159999996423721,0,2,1,10,34000.0010375977,8175.00012572855,2550,22500
406,35,2,9,3,1.03999996185303,0,0,0,0,0,0.200000007947286,0,2,1,11,38399.9970703125,12149.9996423721,3150,23999.9990844726
407,45,0,5,1,0.290000001589457,0,0,0,0,0,0.159999996423721,0,2,1,10,34000.0010375977,6250.00008102507,2625,18750.0009155274
408,65,10,7,2,1.08999999364217,0,0,0,1,0,0.699999968210857,0,2,1,12,27200.0020751953,22121.4290515095,11550,20114.2866210937
409,60,17,7,3,1.09999998410543,0,0,0,1,0,0.299999992052714,0,2,1,12,38533.3357543946,18125.0003708734,4125,22000.0012207031
410,55,3,5,5,0.900000015894573,0,0,0,1,0,0.450000007947287,0,2,1,12,31733.3336791992,19238.8886789235,7350,22666.6667175293
411,22,5,2,4,4,0,0,0,0,0,0.333333333333333,0,2,1,10,40800,23610,5250,23040
412,46,2,7,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,2,1,10,23400,26400,4500,17160
413,27,7,5,6,1.5,1,0,0,0,0,0.333333333333333,0,2,1,15,38880,22710,5250,26880
414,45,2,5,1,0.5,0,0,0,0,0,0.166666666666667,0,2,1,10,23520,17850,2250,31680
415,60,0,3,0,0.5,0,0,0,0,0,0.166666666666667,0,2,1,10,34560,19950,2550,21600
416,50,2,4,3,0.666666666666667,0,1,0,0,0,0.166666666666667,0,2,1,12,33600,22950,2550,16800
417,52,5,5,1,0.833333333333333,0,0,0,0,0,0.166666666666667,0,2,1,10,36960,23850,2550,18720
418,58,0,5,0,0.833333333333333,0,0,0,0,0,0.166666666666667,0,2,1,10,34560,22950,2550,19200
419,45,0,8,0,1.66666666666667,1,0,0,0,0,0.5,0,2,1,7,30000.0009155274,29200,7200,28799.9989013672
420,55,0,7,2,1,1,1,0,0,0,0.166666666666667,0,2,1,12,30240,19050,2550,20160
421,36,10,5,0,4,1,1,0,0,0,0.333333333333333,0,2,1,10,27000,24330,6000,27000
422,26,16,4,1,4,1,1,0,0,0,0.333333333333333,0,2,1,15,41040,20400,6000,15600
423,42,15,4,3,4,1,1,0,0,0,0.333333333333333,0,2,1,15,32400,27330,6000,26400
424,35,8,5,1,1.5,1,1,0,0,0,0.333333333333333,0,2,1,15,34560,24630,6000,24000
425,35,12,3,0,2.5,1,1,0,0,0,0.333333333333333,0,2,1,15,34560,21030,6000,25920
426,70,9,5,0,1,0,1,0,0,0,0.333333333333333,0,2,1,15,27000,22950,6000,26400
427,32,8,6,4,0.5,1,1,0,0,0,0.166666666666667,0,2,1,10,34560,20700,3000,21600
428,27,15,3,2,2.5,1,1,0,0,0,0.333333333333333,0,2,1,12,30600,24330,7500,21600
429,31,10,8,0,1.16666666666667,1,1,0,0,0,0.333333333333333,0,2,1,12,32400,22230,6000,15600
430,65,12,5,1,4,1,1,0,0,0,0.333333333333333,0,2,1,15,36000,24930,6000,15600
431,65,5,3,3,1.25,1,1,0,0,0,0.519999980926513,0,2,1,8,34615.3848266601,18692.3083779375,5403.84635205806,20769.2317199707
432,55,14,4,1,1.16999999682109,1,1,0,1,0,0.580000003178913,0,2,1,12,31034.4818115235,19620.6895476337,6241.37927613655,23793.1045532226
433,27,0,7,6,1.66666666666667,0,0,0,1,1,0.666666666666667,0,2,1,9,27000,18000,5400,14400
434,50,12,5,0,1.09999998410543,1,1,0,1,0,0.419999996821087,0,2,1,14,48000.0014648438,21938.0954041412,7761.90482065339,24000.0007324219
435,55,2,6,2,0.333333333333333,1,0,0,1,1,0.333333333333333,0,2,1,10,30600,19950,7350,25200
436,49,15,6,0,0.259999990463257,1,1,0,1,0,0.259999990463257,0,2,1,13,35577.7117307292,19615.3853348726,5384.6155821219,20539.9712836321
437,50,12,3,0,1.30000003178914,1,1,0,1,0,0.77999997138977,0,2,1,12,32820.5126953125,18346.1545190868,5076.92326314352,26153.8467407227
438,60,7,3,0,0.77999997138977,0,0,0,1,0,0.450000007947287,0,2,1,6,31999.9987792969,20444.4440833825,4777.77769339918,26666.6665649414
439,50,0,4,1,1.16666666666667,0,0,0,1,1,0.666666666666667,0,2,1,6,27000,16800,3900,22500
440,60,2,5,3,0.299999992052714,1,0,0,1,1,0.299999992052714,0,2,1,8,39643.7352371949,12100.0003205405,7100.00018808577,27814.5418045942
441,30,15,4,0,6.5,0,0,0,1,0,0.166666666666667,0,2,1,4,40320,16500,3000,21600
442,30,5,6,3,3,1,1,0,0,0,0.166666666666667,0,2,1,8,30240,16200,5400,12015.8823529412
443,60,15,3,0,5,0,0,0,0,0,0.5,0,2,1,12,34560,15400,4400,25200
444,60,2,5,0,0.5,0,0,0,0,0,0.333333333333333,0,2,1,10,28800,13800,4500,28800
445,35,2,4,2,1,0,0,0,0,0,0.25,0,2,1,12,34560,18640,4800,23040
446,55,0,6,3,0.333333333333333,0,0,0,0,0,0.333333333333333,0,2,1,12,29732.8014278962,13500,5250,30039.7058823529
447,65,0,6,1,2,0,0,0,0,0,0.25,0,2,1,13,33279.9990234375,17200,5000,30720
448,30,8,9,2,1.33333333333333,1,0,1,0,0,0.333333333333333,0,2,1,12,26880,14520,5250,15360
449,65,10,5,0,1,0,1,0,0,0,0.333333333333333,0,2,1,10,28800,17700,4500,24000
450,60,2,5,0,2,0,0,0,0,0,0.333333333333333,0,2,1,13,28800,13620,5250,32640
451,50,2,4,4,0.960000038146973,0,0,1,0,0,0.220000008742015,1,2,1,15,32727.2717285156,162272.720824589,147272.721420635,30545.4521484375
452,40,0,4,2,0.41000000635783,1,0,0,0,0,0.220000008742015,0,2,1,10,35454.545288086,24818.1808319959,14363.6357928768,27272.727355957
453,55,5,7,6,1.16666666666667,0,0,0,0,0,0.333333333333333,1,2,1,12,30600,93060,82260,23400
454,45,2,7,12,0.666666666666667,0,0,0,0,0,0.333333333333333,1,2,1,8,30600,59400,47700,23400
455,45,1,3,1,0.5,1,0,0,0,1,0.5,1,2,1,12,38400,91030,75870,29439.9990234375
456,55,10,4,7,1.16666666666667,0,0,1,0,0,0.166666666666667,1,2,1,12,30720,92610,80010,63840
457,45,2,5,2,0.6899999777476,0,0,0,1,0,0.330000003178914,1,2,1,12,32727.2728271484,91931.8173323562,80113.6356280198,25454.5449829101
458,60,0,6,0,2.66666666666667,0,0,0,0,0,0.333333333333333,1,2,1,20,34560,125280,112500,21600
459,50,1,4,3,0.666666666666667,1,0,0,0,0,0.166666666666667,1,2,1,8,28800,66390,54090,27000
460,45,0,5,3,1,0,0,0,0,1,0.25,1,2,1,5,28800,36350,24750,21361.5681181515
461,37,10,7,5,2.41000000635783,0,1,0,0,0,0.480000019073487,0,2,1,15,22499.998626709,18020.8326172498,4499.99982118607,24999.9993896485
462,30,8,3,1,0.400000015894573,0,0,0,0,0,0.159999996423721,0,2,1,13,15000.0004577637,12375.0002766028,4500.00010058284,18750.0009155274
463,35,9,4,0,0.699999968210857,1,1,0,1,1,0.37000000476837,0,2,1,13,25945.9469604492,10986.4863448983,4499.99994200631,24324.3237304688
464,60,1,7,0,0.599999984105427,0,0,0,0,1,0.299999992052714,0,2,1,13,16000.0007629395,13933.3337024406,4500.00011920929,20000.0006103516
465,50,5,5,2,0.75,0,0,0,0,0,0.220000008742015,0,2,1,14,27272.727355957,7954.54513846023,4499.99982118607,20454.5448303223
466,45,1,7,1,0.37000000476837,0,0,0,1,1,0.169999996821086,0,2,1,12,35294.1174316406,12500.0002337437,4500.00008414773,21176.4715576172
467,65,0,3,1,0.580000003178913,1,1,0,0,0,0.580000003178913,0,2,1,12,28965.5163574219,14603.4481958222,4499.99997533602,26482.7578125
468,55,0,4,3,0.519999980926513,0,0,0,0,1,0.220000008742015,0,2,1,13,32727.2717285156,18363.635633931,4499.99982118607,21818.1816101074
469,65,2,6,0,1.02999997138977,0,0,0,0,0,0.450000007947287,0,2,1,10,19999.9992370605,18277.7774549806,4499.99992052714,19999.9992370605
470,62,9,3,4,2,0,1,0,1,0,1,0,2,1,12,23999.9990844726,17000,4500,34999.9992370606
471,26,16,5,4,2,0,0,0,0,0,0.166666666666667,0,2,1,16,45600,17130,1530,30240
472,20,8,6,0,2,0,0,0,0,0,0.166666666666667,0,2,1,15,32400,17250,1950,28560
473,55,10,9,0,1,1,1,0,0,0,0.333333333333333,0,2,1,20,36000,21000,3600,27600
474,45,10,3,2,1.5,1,1,0,0,0,0.166666666666667,0,2,1,15,45600,16500,1500,24000
475,45,3,5,4,2,0,0,0,0,0,0.333333333333333,0,2,1,15,32640,21600,3600,24840
476,38,0,4,9,1,0,0,0,0,0,0.333333333333333,0,2,1,20,27000,27000,4500,24000
477,40,0,6,2,0.333333333333333,1,0,0,0,0,0.166666666666667,0,2,1,20,32400,24000,1800,18000
478,50,0,6,3,1,0,0,0,0,0,0.166666666666667,0,2,1,12,28800,18600,1500,28560
479,48,6,9,3,3,1,1,0,0,0,0.333333333333333,0,2,1,15,32400,23400,3750,27600
480,40,0,3,0,3,0,0,0,0,0,0.333333333333333,0,2,1,15,28080,21660,3600,30000
481,60,8,6,2,0.450000007947287,1,0,0,0,0,0.360000014305113,0,2,1,9,35999.9978027344,16860.2217067525,3888,22222.2216796875
482,55,0,8,4,3.17999998728434,1,0,0,0,0,0.360000014305113,0,2,1,10,33999.9979248047,16943.5550367745,3888,21666.6664123535
483,65,0,4,0,1.51000006993612,0,0,0,0,1,0.450000007947287,0,2,1,8,44800.0004882813,17082.22200637,4860,23999.9990844726
484,65,0,3,4,0.333333333333333,0,0,0,0,0,0.333333333333333,0,2,1,10,19821.8676185975,15864,3564,14018.5294117647
485,55,12,6,0,4.33333333333333,1,1,0,0,0,1,0,2,1,13,36000.0010986328,24100,10800,18000
486,50,2,5,3,1.73000001907349,1,0,0,0,1,0.450000007947287,0,2,1,10,42666.6650390625,17971.1108795605,4860,28000.0003051758
487,40,17,3,2,0.789999961853027,0,0,0,1,1,0.159999996423721,0,2,1,10,40500,15478.0003073365,1728,26250.0018310547
488,60,1,4,2,0.650000015894573,0,0,0,0,0,0.400000015894573,0,2,1,7,35999.9978027344,15194.9995678663,4320,22499.998626709
489,50,1,4,2,0.450000007947287,1,0,0,0,0,0.450000007947287,0,3,0,8,38399.9985351563,20193.3330625369,4860,23999.9990844726
490,55,2,7,0,0.900000015894573,0,0,0,0,1,0.900000015894573,0,2,1,14,39999.9990234375,21553.3331243491,9720,25599.9990234375
491,45,5,6,0,0.333333333333333,1,0,0,0,0,0.166666666666667,0,2,1,10,32640,19350,2250,18720
492,40,7,13,5,2,0,0,0,0,0,0.333333333333333,0,2,1,12,36000,21060,4500,21600
